0,0,0,53.055088,0,0
0,0,1,53.049127,0,0
0,0,2,53.043167,0,0
0,0,3,53.04714,0,0
0,0,0,0,0,930.0
0,0,0,0,1,2120.0
0,0,0,0,2,985.0
0,0,0,0,3,-913.0
0,0,0,0,4,-420.0
0,0.161219,0,0,0,0
1,0.162983,0,0,0,0
2,0.159359,0,0,0,0
3,0.15955,0,0,0,0
4,0.161886,0,0,0,0
0,0,0,0,5,-689.0
0,0,0,0,6,-982.0
0,0,0,0,7,-923.0
0,0,0,0,8,-452.0
0,0,0,0,9,842.0
5,0.150919,0,0,0,0
6,0.183916,0,0,0,0
7,0.127411,0,0,0,0
8,0.217247,0,0,0,0
9,0.08111,0,0,0,0
0,0,0,0,10,-673.0
0,0,0,0,11,-910.0
0,0,0,0,12,353.0
0,0,0,0,13,400.0
0,0,0,0,14,348.0
10,1.195669,0,0,0,0
11,1.175451,0,0,0,0
12,1.168013,0,0,0,0
13,1.150417,0,0,0,0
14,1.133585,0,0,0,0
0,0,0,0,15,152.0
0,0,0,0,16,-217.0
0,0,0,0,17,1281.0
0,0,0,0,18,-167.0
0,0,0,0,19,-718.0
15,1.015949,0,0,0,0
16,1.011133,0,0,0,0
17,0.996256,0,0,0,0
18,0.985861,0,0,0,0
19,0.982046,0,0,0,0
0,0,0,0,20,231.0
0,0,0,0,21,4.0
0,0,0,0,22,-242.0
0,0,0,0,23,650.0
0,0,0,0,24,620.0
20,0.881624,0,0,0,0
21,0.880146,0,0,0,0
22,0.866365,0,0,0,0
23,0.858307,0,0,0,0
24,0.853729,0,0,0,0
0,0,0,0,25,924.0
0,0,0,0,26,84.0
0,0,0,0,27,720.0
0,0,0,0,28,334.0
0,0,0,0,29,19.0
25,0.774956,0,0,0,0
26,0.767183,0,0,0,0
27,0.759363,0,0,0,0
28,0.75388,0,0,0,0
29,0.752831,0,0,0,0
0,0,0,0,30,465.0
0,0,0,0,31,14.0
0,0,0,0,32,423.0
0,0,0,0,33,791.0
0,0,0,0,34,97.0
30,0.687218,0,0,0,0
31,0.678968,0,0,0,0
32,0.673056,0,0,0,0
33,0.672913,0,0,0,0
34,0.666332,0,0,0,0
0,0,0,0,35,363.0
0,0,0,0,36,-76.0
0,0,0,0,37,-214.0
0,0,0,0,38,111.0
0,0,0,0,39,-894.0
35,0.610542,0,0,0,0
36,0.600576,0,0,0,0
37,0.599432,0,0,0,0
38,0.597763,0,0,0,0
39,0.594854,0,0,0,0
0,0,0,0,40,-72.0
0,0,0,0,41,13.0
0,0,0,0,42,376.0
0,0,0,0,43,46.0
0,0,0,0,44,1215.0
40,0.549841,0,0,0,0
41,0.542974,0,0,0,0
42,0.541735,0,0,0,0
43,0.53792,0,0,0,0
44,0.536823,0,0,0,0
0,0,0,0,45,117.0
0,0,0,0,46,-3.0
0,0,0,0,47,719.0
0,0,0,0,48,-6.0
0,0,0,0,49,774.0
45,0.494671,0,0,0,0
46,0.492001,0,0,0,0
47,0.491953,0,0,0,0
48,0.49057,0,0,0,0
49,0.485611,0,0,0,0
0,0,0,0,50,-484.0
0,0,0,0,51,530.0
0,0,0,0,52,-616.0
0,0,0,0,53,744.0
0,0,0,0,54,473.0
50,0.450611,0,0,0,0
51,0.453424,0,0,0,0
52,0.448465,0,0,0,0
53,0.447035,0,0,0,0
54,0.444746,0,0,0,0
0,0,0,0,55,-317.0
0,0,0,0,56,333.0
0,0,0,0,57,-606.0
0,0,0,0,58,176.0
0,0,0,0,59,932.0
55,0.42119,0,0,0,0
56,0.420475,0,0,0,0
57,0.416279,0,0,0,0
58,0.408554,0,0,0,0
59,0.409651,0,0,0,0
0,0,0,0,60,962.0
0,0,0,0,61,312.0
0,0,0,0,62,-455.0
0,0,0,0,63,-664.0
0,0,0,0,64,404.0
60,0.393438,0,0,0,0
61,0.387907,0,0,0,0
62,0.383854,0,0,0,0
63,0.382185,0,0,0,0
64,0.379705,0,0,0,0
